city,avgCoveredCharges,averagePayments
ATTLEBORO,15568,6645
BEVERLY,8399,6867
BOSTON,23957,9853
BRIGHTON,10927,8952
BROCKTON,9046,7282
BURLINGTON,12006,7403
CAMBRIDGE,10057,7495
FALL RIVER,11875,6972
FALMOUTH,11490,6278
FRAMINGHAM,10839,6968
HAVERHILL,12026,6035
HYANNIS,13647,7589
LAWRENCE,8387,7246
LOWELL,7272,5887
MELROSE,11110,6951
METHUEN,8865,6294
NEWTON,15071,5767
NORTHAMPTON,10645,5513
NORWOOD,9861,6038
PITTSFIELD,12483,7343
PLYMOUTH,9918,6315
SALEM,23703,6905
SOUTH WEYMOUTH,12723,6157
SPRINGFIELD,14340,7784
TAUNTON,5834,6380
WINCHESTER,8343,6037
WORCESTER,19515,8534
