city,avgCoveredCharges,averagePayments
ATTLEBORO,13105,6640
BEVERLY,12391,7815
BOSTON,31054,11837
BRIGHTON,17410,11998
BROCKTON,12879,8309
BURLINGTON,14320,9035
CAMBRIDGE,17107,9745
FALL RIVER,18720,8224
FALMOUTH,10788,7329
FRAMINGHAM,16240,7778
HAVERHILL,15394,6597
HOLYOKE,10130,6871
HYANNIS,12364,9506
LAWRENCE,16664,9058
LEOMINSTER,17701,8739
LOWELL,18669,8117
MARLBOROUGH,17295,6797
MELROSE,10553,7871
METHUEN,11262,7027
MILFORD,19480,7766
NEWTON,16802,6675
NORTHAMPTON,10360,6545
NORWOOD,9198,6657
PITTSFIELD,11677,7966
PLYMOUTH,11839,7581
QUINCY,13656,7725
SALEM,29540,8519
SOUTH WEYMOUTH,17011,6716
SPRINGFIELD,16825,9347
TAUNTON,8087,7234
W CONCORD,14057,6461
WINCHESTER,10529,6944
WORCESTER,26891,11145
