city,avgCoveredCharges,averagePayments
BEVERLY,17155,12109
BOSTON,42065,18337
BRIGHTON,21225,17556
BROCKTON,20893,13919
BURLINGTON,20447,13067
CAMBRIDGE,22838,15229
FALL RIVER,34769,16122
FRAMINGHAM,19540,12472
HYANNIS,16673,14236
LAWRENCE,26836,14462
LOWELL,19103,12214
MELROSE,14173,11378
METHUEN,20029,12210
MILFORD,16256,10576
NEWBURYPORT,18382,10933
NEWTON,31174,11401
NORWOOD,13336,11546
PITTSFIELD,19829,13837
SALEM,37217,12357
SOUTH WEYMOUTH,14709,10432
SPRINGFIELD,33676,16920
TAUNTON,14408,11996
WORCESTER,32305,15981
