city,avgCoveredCharges,averagePayments
ATTLEBORO,52691,32970
BEVERLY,55464,35513
BOSTON,139486,52207
BRIGHTON,86444,56189
BROCKTON,63503,39253
BURLINGTON,59762,38449
FALL RIVER,80358,40125
FALMOUTH,65896,34985
FRAMINGHAM,43276,32277
HOLYOKE,38880,30822
HYANNIS,55681,41231
LEOMINSTER,57310,34390
LOWELL,47717,32180
MELROSE,61781,37804
MILTON,63861,29781
NEWBURYPORT,47089,32122
NEWTON,91044,33460
NORTHAMPTON,94907,40337
NORWOOD,44229,28569
PITTSFIELD,64510,40992
PLYMOUTH,80663,34441
SALEM,91718,35800
SOUTH WEYMOUTH,52714,29342
SPRINGFIELD,88165,41120
TAUNTON,32585,33156
W CONCORD,73327,31971
WINCHESTER,41903,30794
WORCESTER,98058,48128
