city,avgCoveredCharges,averagePayments
ATTLEBORO,11860,6286
AYER,10948,5619
BEVERLY,10670,6641
BOSTON,16987,9357
BRIGHTON,11485,10192
BROCKTON,9426,7406
BURLINGTON,9928,7364
CAMBRIDGE,12479,8103
CLINTON,18017,5926
FALL RIVER,12049,6917
FALMOUTH,7938,6363
FRAMINGHAM,10734,6973
GARDNER,8951,7112
GREENFIELD,12949,6158
HAVERHILL,11149,6100
HOLYOKE,8253,6331
HYANNIS,10094,7828
LAWRENCE,9978,7423
LEOMINSTER,13869,7214
LOWELL,10699,7001
MARLBOROUGH,15014,6609
MELROSE,9340,6811
METHUEN,10720,6627
MILFORD,12915,6370
MILTON,11849,6082
NEEDHAM,12869,6071
NEWBURYPORT,12319,6406
NEWTON,17999,6226
NORTHAMPTON,12785,5831
NORWOOD,9469,6121
PALMER,13773,5846
PITTSFIELD,10410,7338
PLYMOUTH,9302,6495
QUINCY,9555,6378
SALEM,21703,7090
SOUTH WEYMOUTH,11652,6071
SOUTHBRIDGE,12072,7114
SPRINGFIELD,14798,7382
TAUNTON,8744,6460
W CONCORD,12140,5761
WARE,10776,5773
WESTFIELD,11882,5737
WINCHESTER,7180,6061
WORCESTER,16374,8370
