city,avgCoveredCharges,averagePayments
ATTLEBORO,8532,5228
AYER,9112,5022
BEVERLY,6810,5774
BOSTON,17220,8323
BRIGHTON,6441,8058
BROCKTON,7361,6396
BURLINGTON,7828,6492
CAMBRIDGE,10001,7429
FALL RIVER,10788,6028
FALMOUTH,8412,5625
FRAMINGHAM,9258,6045
GARDNER,8318,6081
GREENFIELD,12164,5188
HAVERHILL,10898,5383
HOLYOKE,7417,5516
HYANNIS,9110,6888
LAWRENCE,10822,6586
LEOMINSTER,13082,6273
LOWELL,9108,5844
MARLBOROUGH,10212,5127
MELROSE,7703,5945
METHUEN,8731,5670
MILFORD,9501,5402
MILTON,7497,5145
NEEDHAM,9244,5162
NEWBURYPORT,8446,5484
NEWTON,13389,5483
NORTH ADAMS,11578,5254
NORTHAMPTON,9133,4905
NORWOOD,7024,5370
PALMER,12701,4998
PITTSFIELD,9984,6569
PLYMOUTH,8540,5529
QUINCY,6676,5554
SALEM,19642,6042
SOUTH WEYMOUTH,8586,5415
SOUTHBRIDGE,9023,6335
SPRINGFIELD,12824,6627
TAUNTON,6382,5683
W CONCORD,11119,5117
WARE,8445,5074
WESTFIELD,9572,4892
WINCHESTER,6206,5169
WORCESTER,14219,7641
