city,avgCoveredCharges,averagePayments
ATTLEBORO,16863,7331
BEVERLY,12386,7277
BOSTON,22293,10302
BRIGHTON,12167,9528
BROCKTON,12623,7651
BURLINGTON,11942,7293
CAMBRIDGE,15820,8763
FALL RIVER,16097,7722
FALMOUTH,12550,6986
HOLYOKE,10922,6720
HYANNIS,13146,8204
LAWRENCE,14449,7973
LOWELL,13757,7677
MILFORD,16378,6870
NEWBURYPORT,11552,6751
NEWTON,17086,5856
NORTHAMPTON,13357,5647
NORWOOD,14475,6608
PITTSFIELD,13061,8248
PLYMOUTH,11859,7101
SALEM,22801,7073
SOUTH WEYMOUTH,15889,6349
SPRINGFIELD,13428,7741
TAUNTON,9219,6924
W CONCORD,14550,5712
WINCHESTER,9015,6326
WORCESTER,23884,10208
