city,avgCoveredCharges,averagePayments
ATTLEBORO,8249,4800
AYER,9061,4399
BEVERLY,8000,5107
BOSTON,14250,7024
BRIGHTON,5885,6894
BROCKTON,6676,5523
BURLINGTON,6892,5421
CAMBRIDGE,8640,6024
CLINTON,13434,4118
FALL RIVER,10449,5072
FALMOUTH,6550,4741
FRAMINGHAM,8581,5043
GREENFIELD,13379,4490
HAVERHILL,8465,4608
HOLYOKE,6467,4716
HYANNIS,9301,5887
LAWRENCE,7939,5484
LEOMINSTER,10807,5206
LOWELL,8861,5902
MARLBOROUGH,11185,4392
MELROSE,7386,5193
METHUEN,9474,4850
MILFORD,8854,4665
MILTON,9314,4516
NEEDHAM,8197,4566
NEWBURYPORT,8657,4782
NEWTON,12568,4634
NORTHAMPTON,9533,4374
NORWOOD,6896,4579
PALMER,11107,4476
PITTSFIELD,9782,5611
PLYMOUTH,7298,4865
QUINCY,7547,4792
SALEM,16235,5074
SOUTH WEYMOUTH,9226,4463
SOUTHBRIDGE,9001,5185
SPRINGFIELD,10648,5521
TAUNTON,6454,4794
W CONCORD,10237,4724
WESTFIELD,11149,4260
WINCHESTER,5866,4407
WORCESTER,12070,6351
