city,avgCoveredCharges,averagePayments
ATTLEBORO,8399,5169
BEVERLY,6669,5550
BOSTON,18112,8433
BRIGHTON,8376,8491
BROCKTON,8546,6246
BURLINGTON,10794,7098
CAMBRIDGE,10993,7472
FALL RIVER,11113,5956
FALMOUTH,7891,5670
FRAMINGHAM,10161,5870
HAVERHILL,11455,5260
HOLYOKE,9009,5677
HYANNIS,9688,6639
LAWRENCE,9018,6501
LEOMINSTER,12610,5983
LOWELL,11401,5907
MELROSE,8492,5676
METHUEN,8828,5600
MILFORD,12724,5755
NEWBURYPORT,7794,5302
NEWTON,15812,5328
NORTHAMPTON,7837,4998
NORWOOD,7689,5352
PALMER,10314,4634
PITTSFIELD,8438,6282
PLYMOUTH,7467,5459
QUINCY,8341,5584
SALEM,19341,5985
SOUTH WEYMOUTH,11347,5149
SOUTHBRIDGE,8067,6002
SPRINGFIELD,11923,6628
TAUNTON,6586,5655
WINCHESTER,9429,5474
WORCESTER,16614,7991
