city,avgCoveredCharges,averagePayments
ATTLEBORO,10003,4993
BEVERLY,9381,5549
BOSTON,24182,8500
BROCKTON,9901,6023
BURLINGTON,10648,6181
CAMBRIDGE,8502,7428
FALL RIVER,16348,5573
FALMOUTH,8563,5274
GREENFIELD,7843,4834
HOLYOKE,7738,5198
HYANNIS,10718,6662
LAWRENCE,13298,6149
LOWELL,14071,6465
MARLBOROUGH,14954,4929
MELROSE,8320,5543
METHUEN,14413,5452
MILFORD,14259,5284
NEWTON,14356,5186
NORWOOD,9493,5014
PITTSFIELD,7138,5962
PLYMOUTH,8511,5144
SALEM,22897,5860
SOUTH WEYMOUTH,14501,5242
SPRINGFIELD,12535,6404
TAUNTON,7114,5358
WINCHESTER,5987,4869
WORCESTER,25421,8360
