city,avgCoveredCharges,averagePayments
ATTLEBORO,11842,6855
BEVERLY,9787,6494
BOSTON,23950,11103
BROCKTON,11252,7885
BURLINGTON,11740,8035
CAMBRIDGE,14583,9020
FALL RIVER,11514,6940
FALMOUTH,10321,6929
FRAMINGHAM,13758,7432
GREENFIELD,14770,6139
HYANNIS,14994,8393
LAWRENCE,11596,7762
LOWELL,15968,7661
MARLBOROUGH,16672,6146
MELROSE,13996,7286
MILFORD,14402,8107
NEWTON,23355,6906
NORTHAMPTON,12549,6135
NORWOOD,11074,6520
PITTSFIELD,10674,7856
PLYMOUTH,10536,6440
QUINCY,14183,6882
SALEM,28082,8123
SOUTH WEYMOUTH,14157,6854
SPRINGFIELD,18729,8135
TAUNTON,8905,6914
WESTFIELD,13339,6021
WINCHESTER,13496,6322
WORCESTER,28364,10403
