city,avgCoveredCharges,averagePayments
ATTLEBORO,7117,4227
AYER,9421,4273
BEVERLY,6129,4972
BOSTON,19354,7181
BRIGHTON,7518,6860
BROCKTON,6404,5406
BURLINGTON,8992,5554
CAMBRIDGE,9917,5277
FALL RIVER,10207,4889
FALMOUTH,9121,4713
FRAMINGHAM,9525,5100
HYANNIS,9865,5871
LAWRENCE,8618,5149
MELROSE,8088,5100
METHUEN,9377,4956
MILFORD,7333,4564
MILTON,9211,4446
NEWBURYPORT,8047,4475
NEWTON,16541,4602
NORWOOD,8079,4415
PITTSFIELD,11731,5754
PLYMOUTH,8470,4663
QUINCY,8442,4639
SALEM,16194,5084
SOUTH WEYMOUTH,10733,4490
SPRINGFIELD,11762,5401
TAUNTON,7893,4502
W CONCORD,12633,4024
WINCHESTER,6321,4379
WORCESTER,16169,6577
