city,avgCoveredCharges,averagePayments
ATTLEBORO,9312,4638
BEVERLY,7209,4838
BOSTON,16663,7307
BRIGHTON,8878,7301
BROCKTON,7206,5471
BURLINGTON,8651,5582
CAMBRIDGE,10231,6049
FALL RIVER,10951,4953
FRAMINGHAM,10240,5272
GARDNER,6831,5324
HOLYOKE,7958,4465
HYANNIS,10323,5987
LAWRENCE,11077,5722
LOWELL,9150,4956
MELROSE,7445,5061
METHUEN,9534,4922
MILFORD,11073,4797
MILTON,10123,4491
NEEDHAM,9645,4519
NEWBURYPORT,7672,4492
NEWTON,16476,4693
NORTHAMPTON,9673,4259
NORWOOD,7458,4727
PALMER,9988,4278
PITTSFIELD,10749,5668
PLYMOUTH,7488,4652
SALEM,17731,5272
SOUTH WEYMOUTH,11941,4709
SPRINGFIELD,15325,5230
TAUNTON,7457,4806
W CONCORD,12029,4310
WESTFIELD,7576,4176
WINCHESTER,6206,4216
WORCESTER,15996,6751
