city,avgCoveredCharges,averagePayments
BULLHEAD CITY,55948,6041
CASA GRANDE,21157,5658
CHANDLER,31161,5518
COTTONWOOD,34612,7596
FLAGSTAFF,30889,8852
FORT MOHAVE,30143,5255
GILBERT,27554,5299
GLENDALE,23304,5783
GOODYEAR,18167,5931
KINGMAN,20362,6030
LAKE HAVASU CIT,24391,5878
MESA,19989,5230
ORO VALLEY,18877,4584
PAYSON,32520,5993
PHOENIX,21984,6362
PRESCOTT,16688,5877
PRESCOTT VALLEY,16494,5475
SCOTTSDALE,24045,5254
SHOW LOW,21275,7832
SIERRA VISTA,17690,6362
SUN CITY,26686,4940
SUN CITY WEST,24303,4938
TUCSON,19604,5819
YUMA,17322,5762
