city,avgCoveredCharges,averagePayments
BULLHEAD CITY,121870,12616
CHANDLER,76945,12269
COTTONWOOD,69614,16930
FLAGSTAFF,67498,20598
FORT MOHAVE,77092,11835
GILBERT,59736,11543
GLENDALE,50340,12779
GOODYEAR,56709,15942
KINGMAN,54354,13745
LAKE HAVASU CIT,60251,14161
MESA,64176,12759
ORO VALLEY,56317,9928
PAYSON,83288,13282
PHOENIX,55326,13631
PRESCOTT,42310,12497
PRESCOTT VALLEY,42845,12368
SAFFORD,34540,18955
SCOTTSDALE,53944,11417
SHOW LOW,37569,17490
SIERRA VISTA,49231,14828
SUN CITY,51265,10869
SUN CITY WEST,58573,11063
TUCSON,45105,12545
YUMA,52881,12696
