city,avgCoveredCharges,averagePayments
BULLHEAD CITY,44048,4987
CASA GRANDE,16674,4895
CHANDLER,28597,5223
CHINLE,6323,5639
FLAGSTAFF,29574,7259
FORT DEFIANCE,6608,6170
GILBERT,27034,4440
GLENDALE,18654,4827
GOODYEAR,16353,5076
KINGMAN,16553,5240
LAKE HAVASU CIT,22076,4590
MESA,19828,4850
ORO VALLEY,18378,3736
PARKER,15275,6623
PHOENIX,19542,5633
PRESCOTT,18965,4976
PRESCOTT VALLEY,13935,4812
SAFFORD,16612,7238
SCOTTSDALE,20295,4559
SHOW LOW,19423,6430
SIERRA VISTA,20456,5633
SUN CITY,22975,4230
SUN CITY WEST,23822,4257
TUBA CITY,9346,5994
TUCSON,18476,4987
WHITERIVER,7014,6343
YUMA,17402,4922
