city,avgCoveredCharges,averagePayments
BULLHEAD CITY,48374,4853
CASA GRANDE,18950,4954
CHANDLER,31378,5308
CHINLE,4768,5700
COTTONWOOD,35377,6503
FLAGSTAFF,28870,7775
FORT DEFIANCE,4586,6477
FORT MOHAVE,26575,5107
GILBERT,27684,4826
GLENDALE,22701,5108
GOODYEAR,19974,5154
KINGMAN,20541,4763
LAKE HAVASU CIT,23528,4936
MESA,22039,4703
ORO VALLEY,17832,3958
PARKER,13165,6624
PAYSON,39978,5119
PHOENIX,21033,5538
PRESCOTT,16522,5040
PRESCOTT VALLEY,14625,4819
SCOTTSDALE,22268,4485
SHOW LOW,18703,6459
SIERRA VISTA,14617,5635
SUN CITY,24014,4283
SUN CITY WEST,23500,4354
TUBA CITY,8172,6193
TUCSON,21775,5079
YUMA,22293,4941
