city,avgCoveredCharges,averagePayments
AMORY,26715,6169
BATESVILLE,21764,7612
BAY SAINT LOUIS,24520,7658
BILOXI,51949,7310
BOONEVILLE,16129,7452
BRANDON,42442,7336
BROOKHAVEN,16505,6476
CLARKSDALE,42869,8878
CLEVELAND,23538,6425
COLUMBUS,20730,7044
CORINTH,28152,6749
EUPORA,18383,7352
GREENVILLE,21111,7583
GREENWOOD,21604,7742
GRENADA,19957,6368
GULFPORT,47150,7247
HATTIESBURG,30556,7066
HOUSTON,14406,7071
INDIANOLA,10201,7348
IUKA,18602,6594
JACKSON,34971,7508
KOSCIUSKO,12538,6927
LAUREL,21214,7037
LUCEDALE,12737,7196
MAGNOLIA,11732,6340
MCCOMB,15431,7393
MERIDIAN,30895,7169
NATCHEZ,41943,6558
NEW ALBANY,20144,7060
OXFORD,20172,7745
PASCAGOULA,31490,6554
PICAYUNE,17796,7033
RIPLEY,7574,6946
SENATOBIA,17591,8138
SOUTHAVEN,19162,7373
STARKVILLE,19321,6791
TUPELO,20086,7241
VICKSBURG,46772,7584
WAYNESBORO,12908,6974
WEST POINT,15917,6553
