city,avgCoveredCharges,averagePayments
AMORY,12730,3226
BILOXI,28031,3794
BOONEVILLE,11530,4194
BRANDON,22131,3253
CANTON,17234,3935
CLARKSDALE,20169,4641
CLEVELAND,16241,3447
CORINTH,13832,3490
EUPORA,12591,3524
GREENVILLE,8457,3912
HATTIESBURG,12568,3801
HOLLY SPRINGS,10585,4791
JACKSON,13010,3499
LAUREL,9979,3433
MAGEE,10183,3830
MCCOMB,8465,3741
MERIDIAN,11027,3428
NATCHEZ,24144,3313
NEW ALBANY,8244,3700
PASCAGOULA,18706,3524
SOUTHAVEN,10968,3758
TUPELO,10428,3839
VICKSBURG,16634,3876
WAYNESBORO,7842,3530
