city,avgCoveredCharges,averagePayments
AMORY,16679,5353
BILOXI,49181,6287
BRANDON,48325,5708
BROOKHAVEN,13702,5864
CANTON,23086,6545
CLARKSDALE,28081,7496
CLEVELAND,22342,5433
COLUMBUS,16056,6128
CORINTH,26750,5751
GREENVILLE,15614,6550
GREENWOOD,20525,6648
GRENADA,12434,5334
GULFPORT,40307,6446
HATTIESBURG,18618,6114
JACKSON,22308,6318
LAUREL,8355,5423
MCCOMB,12151,6374
MERIDIAN,19874,5948
NATCHEZ,30159,5545
NEW ALBANY,12631,5861
OXFORD,16909,5940
PASCAGOULA,25283,5719
PHILADELPHIA,8203,6077
SENATOBIA,18853,7027
SOUTHAVEN,19423,6256
STARKVILLE,13134,6249
TUPELO,15473,6110
VICKSBURG,36288,6607
WEST POINT,10492,5803
