city,avgCoveredCharges,averagePayments
AMORY,10129,3804
BAY SAINT LOUIS,17505,4686
BILOXI,32356,4437
BRANDON,27356,3836
CLARKSDALE,18145,5398
COLUMBUS,20818,4509
CORINTH,26461,4164
GREENVILLE,14478,4624
GREENWOOD,12314,4652
GRENADA,9746,4020
GULFPORT,32224,4425
HATTIESBURG,18659,4359
JACKSON,19784,4582
KOSCIUSKO,9914,4186
LAUREL,13573,4264
MCCOMB,8996,4463
MERIDIAN,15517,4239
NATCHEZ,28568,3855
NEW ALBANY,14237,4867
OXFORD,15757,5068
PASCAGOULA,25501,4427
SOUTHAVEN,17164,4506
TUPELO,13734,4349
VICKSBURG,24232,4596
WAYNESBORO,5212,4164
