city,avgCoveredCharges,averagePayments
AMORY,25203,5341
BATESVILLE,21275,6111
BAY SAINT LOUIS,19879,6567
BILOXI,40332,6219
BOONEVILLE,16122,6392
BRANDON,47244,5389
BROOKHAVEN,12300,5673
CANTON,27704,6570
CLARKSDALE,34822,8126
CLEVELAND,24023,5824
COLUMBIA,10193,5863
COLUMBUS,21000,6041
CORINTH,28780,5867
EUPORA,19490,5860
GREENVILLE,19266,6536
GREENWOOD,16512,6536
GRENADA,15434,5509
GULFPORT,47119,6940
HATTIESBURG,20453,5983
HOLLY SPRINGS,13333,7265
HOUSTON,13381,6439
INDIANOLA,12244,6064
IUKA,14047,5902
JACKSON,23608,5866
KILMICHAEL,5480,7499
KOSCIUSKO,13142,5883
LAUREL,19444,5824
LOUISVILLE,17240,7368
LUCEDALE,9830,5772
MAGEE,13906,6020
MAGNOLIA,12781,5384
MCCOMB,14109,6138
MERIDIAN,23302,5866
NATCHEZ,47305,5584
NEW ALBANY,21459,6904
OXFORD,19228,6192
PASCAGOULA,26375,5610
PHILADELPHIA,14138,6257
PICAYUNE,18526,6282
RIPLEY,7742,6386
SENATOBIA,21418,6935
SOUTHAVEN,18875,6369
STARKVILLE,22076,6016
TUPELO,14476,6065
VICKSBURG,43493,6803
WATER VALLEY,5093,6282
WAYNESBORO,9678,5887
WEST POINT,11594,6025
WHITFIELD,12908,5426
