city,avgCoveredCharges,averagePayments
AMORY,17686,4468
BRANDON,31974,4505
BROOKHAVEN,9694,4822
CANTON,21413,5452
CLARKSDALE,29491,6269
CLEVELAND,17457,4468
CORINTH,28996,4828
EUPORA,10343,4900
GREENVILLE,14304,5410
GREENWOOD,14389,5510
GULFPORT,38020,6072
HATTIESBURG,14797,5259
HOLLY SPRINGS,12606,6028
JACKSON,21571,4812
LAUREL,15032,4752
MAGEE,11058,4931
MAGNOLIA,8491,4453
MCCOMB,8338,5244
MERIDIAN,19274,4917
NATCHEZ,26321,4717
PASCAGOULA,26330,4821
ROLLING FORK,3944,5686
SOUTHAVEN,16170,5203
TUPELO,16510,5091
VICKSBURG,25755,5374
WAYNESBORO,10157,4891
WEST POINT,7927,5000
