city,avgCoveredCharges,averagePayments
AMORY,14020,4158
BATESVILLE,12610,4751
BAY SAINT LOUIS,10142,4941
BILOXI,35924,5042
BOONEVILLE,11587,4926
BRANDON,26204,4229
BROOKHAVEN,10147,4502
CANTON,20075,4939
CLARKSDALE,23186,5766
CLEVELAND,17940,5520
COLUMBIA,7807,4392
COLUMBUS,14754,4668
CORINTH,20548,4438
EUPORA,16276,4505
GREENVILLE,15904,5073
GREENWOOD,19085,5096
GRENADA,9985,4343
GULFPORT,27817,4628
HATTIESBURG,16125,4639
HOLLY SPRINGS,11465,5508
HOUSTON,9211,5044
INDIANOLA,5912,4835
IUKA,10310,4629
JACKSON,20549,4885
KILMICHAEL,3821,5809
KOSCIUSKO,7492,4513
LAUREL,10435,4446
LOUISVILLE,10855,5714
LUCEDALE,7132,4625
MAGEE,8602,4690
MAGNOLIA,7356,4170
MCCOMB,8820,4816
MERIDIAN,17189,4646
NATCHEZ,30973,4336
NEW ALBANY,13713,4710
OXFORD,11665,4714
PASCAGOULA,20784,4412
PHILADELPHIA,9198,4812
PICAYUNE,13899,4850
RIPLEY,7693,5017
SENATOBIA,14893,5347
SOUTHAVEN,13697,4749
STARKVILLE,12218,4527
TUPELO,14861,4742
VICKSBURG,21993,5050
WATER VALLEY,3638,4872
WAYNESBORO,5601,4565
WEST POINT,9179,4624
