city,avgCoveredCharges,averagePayments
AMORY,16917,4396
BATESVILLE,11994,5124
BAY SAINT LOUIS,13757,5473
BILOXI,40768,6878
BOONEVILLE,13065,5225
BRANDON,31842,4457
BROOKHAVEN,8609,4710
CLARKSDALE,24158,6182
CLEVELAND,15274,4443
COLUMBIA,8903,4841
COLUMBUS,14646,5106
CORINTH,18197,4782
EUPORA,12978,4848
GREENVILLE,15975,5369
GREENWOOD,18666,5482
GRENADA,15432,4695
GULFPORT,28032,4965
HATTIESBURG,17000,5079
INDIANOLA,7131,5254
IUKA,10639,4956
JACKSON,18882,5012
KOSCIUSKO,7785,4747
LAUREL,11781,4710
LUCEDALE,7473,5041
MAGEE,6348,4932
MAGNOLIA,9273,4454
MCCOMB,9879,5183
MERIDIAN,15465,4725
NATCHEZ,27745,4556
NEW ALBANY,11387,5065
OXFORD,17969,5507
PASCAGOULA,23544,5134
PHILADELPHIA,7132,5062
PICAYUNE,13340,5119
RIPLEY,5656,5371
ROLLING FORK,2796,5615
SENATOBIA,10655,5632
SOUTHAVEN,13710,5062
STARKVILLE,13878,4822
TUPELO,15078,5144
VICKSBURG,30438,5256
WATER VALLEY,3256,5198
WAYNESBORO,9382,4865
WEST POINT,9501,4972
