city,avgCoveredCharges,averagePayments
AMORY,31161,7692
BAY SAINT LOUIS,29420,9152
BILOXI,89561,10186
BRANDON,67205,7915
BROOKHAVEN,17462,7921
CLARKSDALE,54047,12505
CLEVELAND,30160,7659
COLUMBIA,14300,8141
COLUMBUS,29669,8778
CORINTH,39594,8358
EUPORA,25992,8546
GREENVILLE,26693,9412
GREENWOOD,27025,9584
GRENADA,20602,7875
GULFPORT,56806,8703
HATTIESBURG,43791,8879
INDIANOLA,14321,8894
IUKA,16299,8325
JACKSON,45313,9480
KOSCIUSKO,17802,8273
LAUREL,27233,8609
MAGEE,18504,8179
MAGNOLIA,15096,7645
MCCOMB,17931,8708
MERIDIAN,26092,8074
NATCHEZ,64134,7982
NEW ALBANY,25526,8674
OXFORD,26456,9016
PASCAGOULA,59802,9739
RIPLEY,9000,8861
SOUTHAVEN,30634,9463
TUPELO,23728,9016
VICKSBURG,58836,10126
WAYNESBORO,10453,8389
