city,avgCoveredCharges,averagePayments
AMORY,10456,3878
BILOXI,33483,4494
CLARKSDALE,19921,5440
CLEVELAND,13555,3878
COLUMBUS,17060,4375
CORINTH,26461,5281
GREENVILLE,13833,4862
GREENWOOD,13615,4740
GRENADA,16580,4098
GULFPORT,30730,4665
HATTIESBURG,15330,4443
JACKSON,20214,4282
KOSCIUSKO,8478,4308
LAUREL,12002,4130
MAGNOLIA,7064,3887
MCCOMB,9529,4549
MERIDIAN,14287,4302
NATCHEZ,27586,4094
NEW ALBANY,18742,4448
OXFORD,12211,4448
PASCAGOULA,24497,4234
RIPLEY,7402,4649
SOUTHAVEN,17490,5110
TUPELO,16396,4965
VICKSBURG,24699,4663
