city,avgCoveredCharges,averagePayments
AMORY,17321,5858
BATESVILLE,18003,6031
BAY SAINT LOUIS,20414,6578
BILOXI,34098,6230
BOONEVILLE,14792,6392
BRANDON,50546,5674
BROOKHAVEN,10712,5558
CANTON,20806,5914
CLARKSDALE,25843,7377
CLEVELAND,18464,5570
COLUMBIA,9944,5566
COLUMBUS,15697,6130
CORINTH,26626,5873
EUPORA,15355,5943
GREENVILLE,15536,6508
GREENWOOD,15325,6536
GRENADA,13931,5436
GULFPORT,36730,6422
HATTIESBURG,18944,5843
HOLLY SPRINGS,13896,7372
HOUSTON,11876,6522
INDIANOLA,10005,6282
IUKA,12629,5441
JACKSON,20481,6238
KOSCIUSKO,13474,5931
LAUREL,12577,5687
LUCEDALE,9222,5570
MAGEE,11328,6016
MAGNOLIA,11776,5409
MCCOMB,11809,6218
MERIDIAN,21290,5960
NATCHEZ,38870,5597
NEW ALBANY,13531,6039
OXFORD,15695,6059
PASCAGOULA,23969,5712
PHILADELPHIA,10102,6337
PICAYUNE,13150,6144
RIPLEY,8025,6082
SENATOBIA,24256,7068
SOUTHAVEN,19367,6281
STARKVILLE,15176,5850
TUPELO,15734,6303
VICKSBURG,28963,6536
WATER VALLEY,4623,6217
WAYNESBORO,8746,5943
WEST POINT,10461,6179
