city,avgCoveredCharges,averagePayments
AMORY,11792,4002
BATESVILLE,12231,4494
BAY SAINT LOUIS,13619,4717
BILOXI,36767,4510
BOONEVILLE,15472,4482
BRANDON,24557,3884
BROOKHAVEN,10977,4075
CANTON,13354,4642
CLARKSDALE,18695,5362
CLEVELAND,14790,3956
COLUMBIA,8642,4150
COLUMBUS,14679,4310
CORINTH,20084,4467
EUPORA,14620,4377
FAYETTE,4159,4499
GREENVILLE,11507,4623
GREENWOOD,16696,4654
GRENADA,13188,3934
GULFPORT,31340,4307
HATTIESBURG,15836,4365
HOLLY SPRINGS,10450,5204
HOUSTON,10928,4631
INDIANOLA,7767,4457
JACKSON,21848,4564
KOSCIUSKO,6826,4315
LAUREL,9389,4097
LOUISVILLE,9181,5312
LUCEDALE,6414,4290
MAGEE,9592,4196
MAGNOLIA,4923,3814
MCCOMB,9154,4465
MERIDIAN,17877,4331
NATCHEZ,31218,3911
NEW ALBANY,10120,4550
OXFORD,13747,4737
PASCAGOULA,22500,4164
PHILADELPHIA,8386,4412
PICAYUNE,11559,4419
RIPLEY,6136,4551
SENATOBIA,12578,4879
SOUTHAVEN,16678,4555
STARKVILLE,14236,4178
TUPELO,13733,4443
VICKSBURG,21957,4614
WAYNESBORO,5412,4164
WEST POINT,9680,4223
