city,avgCoveredCharges,averagePayments
AMORY,18953,6202
BAY SAINT LOUIS,19321,7678
BILOXI,44674,7426
BRANDON,50923,6723
BROOKHAVEN,11853,6458
CLARKSDALE,33514,8738
COLUMBUS,19048,6804
CORINTH,37496,7016
GREENVILLE,22873,7780
GREENWOOD,20782,7740
GULFPORT,49363,7830
HATTIESBURG,28221,7295
IUKA,15949,7170
JACKSON,31110,7671
LAUREL,23712,7577
LUCEDALE,9325,6911
MAGEE,17347,7025
MCCOMB,14298,6923
MERIDIAN,18113,6499
NEW ALBANY,18693,7149
OXFORD,22416,7451
PASCAGOULA,30260,6877
SOUTHAVEN,17745,7083
TUPELO,18721,7224
VICKSBURG,47915,8503
WAYNESBORO,12598,7061
