city,avgCoveredCharges,averagePayments
AMORY,42954,8078
BAY SAINT LOUIS,28546,9763
BILOXI,62616,10978
BOONEVILLE,22059,9265
BRANDON,59116,8287
BROOKHAVEN,19977,8252
CLARKSDALE,44263,10630
CLEVELAND,23661,7421
COLUMBUS,21642,8741
CORINTH,37421,8544
EUPORA,21923,8480
GREENVILLE,24934,9670
GREENWOOD,22645,9338
GRENADA,15821,7198
GULFPORT,60613,9327
HATTIESBURG,27231,8808
HOUSTON,17672,8848
INDIANOLA,13800,9853
IUKA,19933,8508
JACKSON,31348,9158
KOSCIUSKO,14625,8267
LAUREL,24350,8435
MAGEE,14552,8667
MCCOMB,19191,9203
MERIDIAN,28418,8444
NATCHEZ,50625,8117
NEW ALBANY,18660,8169
OXFORD,22281,9225
PASCAGOULA,44260,8754
PICAYUNE,18957,9121
RIPLEY,10192,9311
SOUTHAVEN,28358,9110
STARKVILLE,26911,8703
TUPELO,24568,9114
VICKSBURG,57915,9902
WEST POINT,15702,9013
