city,avgCoveredCharges,averagePayments
ALEXANDRIA,22592,9267
ARLINGTON,28659,9465
CHESAPEAKE,22056,7961
DANVILLE,29605,8545
FAIRFAX,17694,8454
FALLS CHURCH,32677,13879
FISHERSVILLE,15340,8706
FREDERICKSBURG,38868,9823
HALIFAX,18724,8698
HARRISONBURG,15775,8877
LYNCHBURG,15744,8570
MANASSAS,21458,9039
MARTINSVILLE,23974,8242
NORFOLK,31242,10596
PETERSBURG,73410,9277
PORTSMOUTH,23542,8541
RICHMOND,48955,9822
ROANOKE,26501,10396
SALEM,43987,9287
VIRGINIA BEACH,24263,7559
WARRENTON,23443,8456
WINCHESTER,17255,8804
