city,avgCoveredCharges,averagePayments
ABINGDON,19296,6043
ALEXANDRIA,19952,6490
ARLINGTON,13237,6514
BEDFORD,15819,6537
BIG STONE GAP,15153,5664
BLACKSBURG,13395,7411
CHARLOTTESVILLE,18823,7958
CHESAPEAKE,13522,5579
CHRISTIANSBURG,16342,6668
CULPEPER,15487,6361
DANVILLE,15848,5876
EMPORIA,30767,5747
FAIRFAX,16148,6170
FALLS CHURCH,18935,8002
FARMVILLE,12132,5719
FISHERSVILLE,8190,6100
FRANKLIN,28658,6487
FREDERICKSBURG,21065,6459
FRONT ROYAL,11608,7456
GALAX,14801,5904
GLOUCESTER,13929,5098
GRUNDY,15396,6632
HALIFAX,12876,6140
HAMPTON,14852,5663
HARRISONBURG,14457,6371
HOPEWELL,40734,6293
KILMARNOCK,11052,6069
LEBANON,18945,5664
LEESBURG,15787,6294
LOW MOOR,16191,5787
LYNCHBURG,10842,6015
MANASSAS,11214,6237
MARION,14440,5239
MARTINSVILLE,19930,5898
MECHANICSVILLE,20768,6379
MIDLOTHIAN,17077,6018
NASSAWADOX,17942,5545
NEWPORT NEWS,14754,6690
NORFOLK,16465,6491
NORTON,14988,5372
PENNINGTON GAP,13826,5855
PETERSBURG,36310,6238
PORTSMOUTH,15751,6233
PULASKI,15147,5639
RESTON,18436,5818
RICHLANDS,18609,5678
RICHMOND,27972,7318
ROANOKE,16083,6918
ROCKY MOUNT,12957,6186
SALEM,20562,5368
SOUTH HILL,14232,5383
STAFFORD,19805,5375
SUFFOLK,18660,5831
TAPPAHANNOCK,14615,6568
TAZEWELL,8603,6100
VIRGINIA BEACH,19078,5637
WARRENTON,19549,5949
WILLIAMSBURG,16386,5473
WINCHESTER,11700,6398
WOODBRIDGE,18170,6591
WYTHEVILLE,14839,6132
