city,avgCoveredCharges,averagePayments
ABINGDON,18792,6298
ALEXANDRIA,20249,7279
ARLINGTON,15998,7596
BEDFORD,23464,9717
BIG STONE GAP,17735,6775
BLACKSBURG,19309,6810
CHARLOTTESVILLE,19619,8975
CHESAPEAKE,18329,6539
CHRISTIANSBURG,18651,7445
CULPEPER,20370,8716
DANVILLE,23373,7447
EMPORIA,39409,6389
FAIRFAX,19650,7317
FALLS CHURCH,20532,9253
FARMVILLE,14811,6519
FISHERSVILLE,11104,7267
FRANKLIN,35582,7492
FREDERICKSBURG,25217,7103
FRONT ROYAL,11078,8879
GALAX,17959,6769
GLOUCESTER,15479,6045
GRUNDY,16245,8794
HALIFAX,21427,7382
HAMPTON,23119,6575
HARRISONBURG,12635,7259
HOPEWELL,65260,7752
KILMARNOCK,11877,7293
LEBANON,23559,6518
LEESBURG,21318,7124
LOW MOOR,21288,6640
LYNCHBURG,15434,6873
MANASSAS,12703,7392
MARION,19042,5965
MARTINSVILLE,25622,7641
MECHANICSVILLE,20128,7228
MIDLOTHIAN,25586,7055
NASSAWADOX,14359,6526
NEWPORT NEWS,16844,7629
NORFOLK,23727,7877
NORTON,19056,6701
PENNINGTON GAP,15470,6889
PETERSBURG,43146,7302
PORTSMOUTH,18624,7215
PULASKI,16330,6585
RESTON,33011,8570
RICHLANDS,23995,6787
RICHMOND,34676,8380
ROANOKE,19217,7869
ROCKY MOUNT,14555,7455
SALEM,23989,6622
SOUTH HILL,21388,6397
STAFFORD,25718,6755
SUFFOLK,20881,7064
TAPPAHANNOCK,18567,7632
TAZEWELL,12916,6919
VIRGINIA BEACH,28031,7532
WARRENTON,23406,7949
WILLIAMSBURG,20789,7191
WINCHESTER,13424,7596
WOODBRIDGE,19042,7936
WYTHEVILLE,18484,7425
