city,avgCoveredCharges,averagePayments
ABINGDON,20535,4306
ALEXANDRIA,13462,5326
ARLINGTON,11813,5331
BEDFORD,10486,4452
BIG STONE GAP,11589,4683
BLACKSBURG,11312,4835
CHARLOTTESVILLE,12044,6374
CHESAPEAKE,10958,4552
CHRISTIANSBURG,16478,4698
CULPEPER,14412,5501
DANVILLE,15581,5069
EMPORIA,21578,4461
FAIRFAX,11048,5096
FALLS CHURCH,12335,6494
FARMVILLE,10335,4658
FISHERSVILLE,11469,5112
FRANKLIN,18189,5360
FREDERICKSBURG,17916,5078
FRONT ROYAL,7924,6474
GALAX,13589,4638
GLOUCESTER,9582,4313
GRUNDY,10313,5392
HALIFAX,9493,5318
HAMPTON,14305,4808
HARRISONBURG,9492,5208
HOPEWELL,39102,5048
KILMARNOCK,13793,5103
LEBANON,17343,4657
LEESBURG,13013,5268
LOW MOOR,18450,4637
LYNCHBURG,10103,4992
MANASSAS,12478,5358
MARION,20089,4703
MARTINSVILLE,16955,4698
MECHANICSVILLE,20302,5163
MIDLOTHIAN,22963,5026
NASSAWADOX,13871,4594
NEWPORT NEWS,12024,5625
NORFOLK,15397,5788
NORTON,17941,4968
PENNINGTON GAP,9370,4793
PETERSBURG,31588,5082
PORTSMOUTH,13152,5001
PULASKI,11836,4711
RESTON,18955,5460
RICHLANDS,16076,4666
RICHMOND,27569,5808
ROANOKE,13282,5985
ROCKY MOUNT,9610,5008
SALEM,18094,4623
SOUTH HILL,14069,4553
STAFFORD,16022,4707
SUFFOLK,14194,4938
TAPPAHANNOCK,12491,5340
VIRGINIA BEACH,15037,5145
WARRENTON,18416,4883
WILLIAMSBURG,14590,4446
WINCHESTER,8606,5328
WOODBRIDGE,12365,6675
