city,avgCoveredCharges,averagePayments
ABINGDON,14205,3855
ALEXANDRIA,11928,4645
ARLINGTON,9127,4697
BEDFORD,14138,4793
BIG STONE GAP,10650,4190
CHARLOTTESVILLE,11994,5249
CHESAPEAKE,11348,3983
CHRISTIANSBURG,11435,4372
CULPEPER,12870,4558
DANVILLE,13618,4892
EMPORIA,24644,4156
FAIRFAX,11146,4405
FALLS CHURCH,11925,5657
FARMVILLE,9796,4023
FISHERSVILLE,7024,4806
FRANKLIN,21301,4620
FREDERICKSBURG,19679,4995
FRONT ROYAL,7303,5513
GALAX,11792,4231
GLOUCESTER,13892,3757
GRUNDY,10556,6002
HALIFAX,13933,4893
HAMPTON,12436,4338
HARRISONBURG,8570,4511
HOPEWELL,34907,4173
LEBANON,16931,4208
LEESBURG,13666,4589
LOW MOOR,15484,4074
LYNCHBURG,9502,4418
MANASSAS,8775,4545
MARION,11696,4284
MARTINSVILLE,13773,4210
MECHANICSVILLE,13454,4729
MIDLOTHIAN,18361,4358
NASSAWADOX,12928,3961
NEWPORT NEWS,11132,5043
NORFOLK,14562,4802
NORTON,13417,4238
PENNINGTON GAP,10263,4198
PETERSBURG,29802,4499
PORTSMOUTH,11365,4435
PULASKI,10698,4099
RESTON,17514,4614
RICHLANDS,16657,4183
RICHMOND,27690,4699
ROANOKE,11490,4816
ROCKY MOUNT,11199,4483
SALEM,17493,4228
SOUTH HILL,12211,3921
STAFFORD,15939,3864
SUFFOLK,12486,4418
TAPPAHANNOCK,11116,4721
TAZEWELL,7567,4433
VIRGINIA BEACH,15461,4317
WARRENTON,13616,4313
WILLIAMSBURG,12920,4450
WINCHESTER,8414,4550
WOODBRIDGE,11360,4874
WYTHEVILLE,12059,4741
