city,avgCoveredCharges,averagePayments
ALEXANDRIA,47135,19860
ARLINGTON,51339,19290
BLACKSBURG,82115,19210
CHARLOTTESVILLE,57887,24312
CHESAPEAKE,59384,19165
FALLS CHURCH,55906,25771
FISHERSVILLE,56769,22036
FREDERICKSBURG,80605,22338
HARRISONBURG,40129,21290
LYNCHBURG,46670,18869
MECHANICSVILLE,85041,20451
MIDLOTHIAN,104005,24096
NEWPORT NEWS,74597,19703
NORFOLK,52651,17812
PORTSMOUTH,75447,19694
RICHMOND,126855,19762
ROANOKE,63488,20683
SALEM,86774,17331
VIRGINIA BEACH,60651,18755
WINCHESTER,42462,22261
