city,avgCoveredCharges,averagePayments
ABINGDON,28975,6103
ALEXANDRIA,24439,7057
ARLINGTON,15058,7278
BEDFORD,21262,7446
BLACKSBURG,22400,6902
CHARLOTTESVILLE,19378,8403
CHESAPEAKE,19412,6439
CHRISTIANSBURG,16916,6558
CULPEPER,19824,6356
DANVILLE,18624,6724
EMPORIA,29873,6456
FAIRFAX,14985,6263
FALLS CHURCH,22219,8627
FARMVILLE,22139,6314
FISHERSVILLE,11158,6952
FRANKLIN,31199,7171
FREDERICKSBURG,29410,7987
GALAX,13184,6688
GLOUCESTER,15865,6037
HALIFAX,12183,7006
HAMPTON,22877,6544
HARRISONBURG,14019,7117
HOPEWELL,51213,6722
KILMARNOCK,11480,6600
LEESBURG,20689,6851
LOW MOOR,25042,6787
LYNCHBURG,15905,6664
MANASSAS,17578,7223
MARION,19323,6436
MARTINSVILLE,20804,6350
MECHANICSVILLE,25504,6956
MIDLOTHIAN,21052,6505
NASSAWADOX,15703,6205
NEWPORT NEWS,19166,7495
NORFOLK,24398,7773
NORTON,22797,6088
PENNINGTON GAP,16839,6773
PETERSBURG,51035,7233
PORTSMOUTH,18459,7022
PULASKI,21707,6624
RESTON,25804,6497
RICHLANDS,17513,5674
RICHMOND,37390,8046
ROANOKE,23202,8054
SALEM,25165,5984
SOUTH HILL,21568,6246
SUFFOLK,25104,6453
VIRGINIA BEACH,27191,6263
WARRENTON,24629,6773
WILLIAMSBURG,21959,6417
WINCHESTER,16345,7792
WOODBRIDGE,19740,7516
WYTHEVILLE,18175,8008
