city,avgCoveredCharges,averagePayments
ABINGDON,14960,4004
ALEXANDRIA,15904,4510
ARLINGTON,10778,4688
BIG STONE GAP,10833,4185
BLACKSBURG,13615,4181
CHARLOTTESVILLE,12571,5455
CHESAPEAKE,13292,3989
CHRISTIANSBURG,14051,4046
CULPEPER,13336,4426
DANVILLE,14696,4232
EMPORIA,22515,4031
FAIRFAX,13072,4318
FALLS CHURCH,16936,5669
FARMVILLE,9073,4043
FISHERSVILLE,8960,4507
FRANKLIN,22606,4597
FREDERICKSBURG,20744,4641
FRONT ROYAL,9516,6021
GALAX,9961,4177
GLOUCESTER,12999,3762
HALIFAX,9446,4319
HAMPTON,11962,4071
HARRISONBURG,10224,4420
HOPEWELL,29808,4251
KILMARNOCK,7926,4369
LEBANON,15628,4096
LEESBURG,12302,4398
LOW MOOR,14988,4047
LYNCHBURG,9039,4337
MANASSAS,9827,4564
MARION,14554,4432
MARTINSVILLE,15584,3995
MECHANICSVILLE,14740,4272
MIDLOTHIAN,15682,4336
NASSAWADOX,13615,3921
NEWPORT NEWS,12815,5036
NORFOLK,15431,4793
NORTON,18568,4373
PENNINGTON GAP,11206,4150
PETERSBURG,35113,4392
PORTSMOUTH,14766,4449
PULASKI,15511,4072
RESTON,16980,4238
RICHLANDS,19987,3952
RICHMOND,24151,4831
ROANOKE,11637,5264
SALEM,20043,4295
SOUTH HILL,15960,4157
STAFFORD,17908,3838
SUFFOLK,15548,4098
TAPPAHANNOCK,17600,4673
VIRGINIA BEACH,16644,4111
WARRENTON,18621,5282
WILLIAMSBURG,14970,3996
WINCHESTER,8683,4665
WOODBRIDGE,12386,4710
