city,avgCoveredCharges,averagePayments
ABINGDON,38281,10339
ALEXANDRIA,35908,12613
ARLINGTON,27863,12424
BEDFORD,19863,9773
BIG STONE GAP,21340,10217
BLACKSBURG,27154,10814
CHARLOTTESVILLE,38449,15913
CHESAPEAKE,31221,10770
CHRISTIANSBURG,24634,11526
CULPEPER,30550,11889
DANVILLE,34513,11000
EMPORIA,53545,10979
FAIRFAX,31377,11693
FALLS CHURCH,33104,14606
FARMVILLE,22056,9998
FISHERSVILLE,17364,11142
FRANKLIN,35518,11784
FREDERICKSBURG,44175,12844
FRONT ROYAL,12213,12864
GALAX,28316,10880
GLOUCESTER,25747,9258
GRUNDY,26378,11180
HALIFAX,20947,11073
HAMPTON,33030,10655
HARRISONBURG,21567,11788
HOPEWELL,110427,12125
KILMARNOCK,17170,11260
LEBANON,33878,10080
LEESBURG,30841,11701
LOW MOOR,33136,10159
LYNCHBURG,23098,11059
MANASSAS,26457,12573
MARION,33472,10276
MARTINSVILLE,33466,10445
MECHANICSVILLE,42006,11748
MIDLOTHIAN,42296,12352
NASSAWADOX,22815,10209
NEWPORT NEWS,29911,12716
NORFOLK,38598,12289
NORTON,30469,9817
PENNINGTON GAP,20311,10508
PETERSBURG,78781,11959
PORTSMOUTH,25686,11427
PULASKI,29419,10384
RESTON,56285,11632
RICHLANDS,34792,9478
RICHMOND,72538,14285
ROANOKE,32192,12797
ROCKY MOUNT,21106,11071
SALEM,42800,10400
SOUTH HILL,29543,10087
STAFFORD,39790,12911
SUFFOLK,31829,11308
TAPPAHANNOCK,32755,12407
TAZEWELL,11866,10926
VIRGINIA BEACH,42752,11084
WARRENTON,38721,12553
WILLIAMSBURG,29218,10511
WINCHESTER,22812,12136
WOODBRIDGE,34511,12882
WYTHEVILLE,17428,11281
