city,avgCoveredCharges,averagePayments
ABINGDON,19504,5582
ALEXANDRIA,16525,6443
ARLINGTON,12805,6460
BEDFORD,20582,5739
BIG STONE GAP,17634,5905
BLACKSBURG,18918,6103
CHARLOTTESVILLE,16409,7557
CHESAPEAKE,14514,5790
CHRISTIANSBURG,17845,5745
CULPEPER,18662,6162
DANVILLE,21660,6268
EMPORIA,36939,5601
FAIRFAX,15868,6126
FALLS CHURCH,16489,7836
FARMVILLE,13814,5774
FISHERSVILLE,10559,6056
FRANKLIN,35779,6489
FREDERICKSBURG,23175,6830
FRONT ROYAL,9586,7431
GALAX,16582,5900
GLOUCESTER,11769,5021
GRUNDY,14401,6903
HAMPTON,19529,6027
HARRISONBURG,11634,6388
HOPEWELL,49793,5818
KILMARNOCK,13459,5963
LEBANON,24662,5757
LEESBURG,18271,6161
LOW MOOR,19639,6123
LYNCHBURG,12853,6172
MANASSAS,12156,6541
MARION,15771,5449
MARTINSVILLE,22539,5901
MECHANICSVILLE,26671,6247
MIDLOTHIAN,23936,6490
NASSAWADOX,17994,5606
NEWPORT NEWS,16402,7079
NORFOLK,21330,7200
NORTON,20291,6071
PENNINGTON GAP,14314,5786
PETERSBURG,50951,6207
PORTSMOUTH,17468,6261
PULASKI,16398,5867
RESTON,22744,5944
RICHLANDS,21740,5406
RICHMOND,30348,7195
ROANOKE,15958,6774
ROCKY MOUNT,17330,6160
SALEM,21667,6032
SOUTH HILL,17533,5383
STAFFORD,21158,7549
SUFFOLK,19960,6097
TAPPAHANNOCK,14547,6560
TAZEWELL,13362,5821
VIRGINIA BEACH,20607,5913
WARRENTON,22496,7033
WILLIAMSBURG,17601,5739
WINCHESTER,11188,6392
WOODBRIDGE,18280,7211
WYTHEVILLE,16861,6440
