city,avgCoveredCharges,averagePayments
CARSON CITY,29752,8762
ELKO,28743,9979
FALLON,25702,10343
HENDERSON,49144,7874
LAS VEGAS,63144,8441
NORTH LAS VEGAS,58773,9353
RENO,28266,7561
SPARKS,34212,6771
