city,avgCoveredCharges,averagePayments
BRIDGEPORT,29802,8909
BRISTOL,16158,6203
DANBURY,18121,7445
DERBY,21925,7480
FARMINGTON,22597,11562
GREENWICH,27234,6932
HARTFORD,20998,8569
MANCHESTER,14978,6295
MERIDEN,16524,6790
MIDDLETOWN,27279,6907
MILFORD,15494,6263
NEW BRITAIN,17361,7223
NEW HAVEN,27241,8751
NEW LONDON,14750,6760
NEW MILFORD,22237,6834
NORWALK,28853,8029
NORWICH,12673,6610
PUTNAM,10834,6383
ROCKVILLE,17805,7062
SHARON,15363,8829
STAFFORD SPRING,19116,7491
STAMFORD,28840,7446
TORRINGTON,9167,6451
WATERBURY,18256,7598
WILLIMANTIC,13222,8452
