city,avgCoveredCharges,averagePayments
BRIDGEPORT,45914,15895
BRISTOL,27460,11128
DANBURY,33152,13798
DERBY,39555,13246
FARMINGTON,28172,20551
GREENWICH,36782,10955
HARTFORD,42531,16426
MANCHESTER,28296,11073
MERIDEN,33659,11978
MIDDLETOWN,39429,11970
MILFORD,18571,10765
NEW BRITAIN,36560,13604
NEW HAVEN,50257,16823
NEW LONDON,25163,12505
NORWALK,46169,14232
NORWICH,23040,10610
PUTNAM,17102,11540
ROCKVILLE,19838,10663
SHARON,25879,16062
STAMFORD,57410,14275
TORRINGTON,15506,10940
WATERBURY,40920,13786
WILLIMANTIC,19194,14167
