city,avgCoveredCharges,averagePayments
BRIDGEPORT,38946,11414
BRISTOL,19056,8398
DANBURY,34747,13467
DERBY,31578,9977
FARMINGTON,27356,14924
GREENWICH,38660,9140
HARTFORD,31381,11885
MANCHESTER,21850,8498
MERIDEN,21019,8768
MIDDLETOWN,28441,8997
MILFORD,26398,8957
NEW BRITAIN,24422,9740
NEW HAVEN,59001,14614
NEW LONDON,17581,9609
NORWALK,53756,14707
NORWICH,21517,8610
PUTNAM,13087,8457
ROCKVILLE,21282,8594
SHARON,20889,11617
STAFFORD SPRING,21057,8334
STAMFORD,49923,11188
TORRINGTON,14246,8955
WATERBURY,24482,10402
WILLIMANTIC,18845,11301
