city,avgCoveredCharges,averagePayments
BRIDGEPORT,25528,9190
BRISTOL,13312,6276
DANBURY,19510,8431
DERBY,20332,7825
FARMINGTON,17450,11319
GREENWICH,28340,7302
HARTFORD,21270,9071
MANCHESTER,17525,6740
MERIDEN,18270,7040
MIDDLETOWN,24520,7108
MILFORD,18645,6712
NEW BRITAIN,17759,7552
NEW HAVEN,32194,9779
NEW LONDON,13677,7070
NEW MILFORD,17679,6716
NORWALK,26608,8090
NORWICH,16006,6962
PUTNAM,10606,6311
ROCKVILLE,14234,6714
SHARON,11892,8817
STAFFORD SPRING,17214,6422
STAMFORD,34060,7918
TORRINGTON,12722,6912
WALLINGFORD,5173,6233
WATERBURY,19992,8162
WEST HARTFORD,8633,6572
WILLIMANTIC,15725,9744
