city,avgCoveredCharges,averagePayments
BRIDGEPORT,28584,10162
BRISTOL,21784,7583
DANBURY,22796,10003
DERBY,30946,9214
FARMINGTON,22095,12748
GREENWICH,37134,8549
HARTFORD,29134,10799
MANCHESTER,23714,8916
MERIDEN,20663,8574
MIDDLETOWN,27777,8115
MILFORD,20124,8376
NEW BRITAIN,20915,8602
NEW HAVEN,36724,10786
NEW LONDON,17113,8413
NEW MILFORD,31777,9205
NORWALK,34912,9646
NORWICH,16222,8113
PUTNAM,11464,7740
ROCKVILLE,23521,7663
SHARON,18796,10735
STAFFORD SPRING,22308,7767
STAMFORD,42989,9300
TORRINGTON,11628,8000
WALLINGFORD,6346,7669
WATERBURY,21865,9638
WILLIMANTIC,17205,10464
