city,avgCoveredCharges,averagePayments
BRIDGEPORT,34240,10150
BRISTOL,19637,7321
DANBURY,25074,9799
DERBY,26230,9190
FARMINGTON,19114,12906
GREENWICH,28288,8196
HARTFORD,26654,10720
MANCHESTER,18732,7533
MERIDEN,20024,7868
MIDDLETOWN,33194,8874
MILFORD,15729,7258
NEW BRITAIN,19651,8542
NEW HAVEN,34249,10425
NEW LONDON,14377,8645
NEW MILFORD,26936,8114
NORWALK,31265,9286
NORWICH,15173,7584
PUTNAM,12038,7035
ROCKVILLE,16900,7385
SHARON,16792,10021
STAMFORD,41514,9209
TORRINGTON,11779,7409
WATERBURY,23049,9135
WILLIMANTIC,13871,10224
