city,avgCoveredCharges,averagePayments
BRIDGEPORT,18236,6291
BRISTOL,15412,4703
DANBURY,15426,5763
DERBY,18203,5661
FARMINGTON,14065,8477
GREENWICH,21648,5197
HARTFORD,18516,6495
MANCHESTER,15754,5171
MERIDEN,13672,5102
MIDDLETOWN,23879,5216
MILFORD,14112,4907
NEW BRITAIN,13319,5663
NEW HAVEN,24093,7117
NEW LONDON,13537,5187
NEW MILFORD,18286,5334
NORWALK,21148,5974
NORWICH,15533,5286
PUTNAM,8269,4707
ROCKVILLE,15443,4739
SHARON,10300,6505
STAFFORD SPRING,15478,5524
STAMFORD,27310,5770
TORRINGTON,8780,4948
WATERBURY,14153,6137
WILLIMANTIC,12024,6345
