city,avgCoveredCharges,averagePayments
BRIDGEPORT,25813,8691
BRISTOL,18672,6548
DANBURY,19624,8073
DERBY,22026,7751
FARMINGTON,19481,11573
GREENWICH,24840,7242
HARTFORD,24170,9149
MANCHESTER,18739,6690
MERIDEN,18569,7252
MIDDLETOWN,24273,7212
MILFORD,22290,7343
NEW BRITAIN,21085,7655
NEW HAVEN,35508,9887
NEW LONDON,15225,7290
NEW MILFORD,21825,7113
NORWALK,30227,8344
NORWICH,14287,6884
PUTNAM,9994,6650
ROCKVILLE,18726,6606
SHARON,17484,9071
STAFFORD SPRING,15469,6503
STAMFORD,31022,8112
TORRINGTON,10764,6618
WATERBURY,21775,8157
WILLIMANTIC,12769,8873
