city,avgCoveredCharges,averagePayments
BRIDGEPORT,39380,18039
BRISTOL,37258,13794
DANBURY,34849,16458
DERBY,45654,16053
FARMINGTON,32652,23208
GREENWICH,72392,15402
HARTFORD,28930,18594
MANCHESTER,27129,13864
MERIDEN,32106,14460
MIDDLETOWN,61670,15405
MILFORD,39321,14142
NEW BRITAIN,31530,16084
NEW HAVEN,51390,19298
NEW LONDON,28964,14813
NEW MILFORD,45451,15537
NORWALK,41510,16941
NORWICH,26906,14696
PUTNAM,25810,14180
ROCKVILLE,27086,13848
SHARON,49234,19081
STAFFORD SPRING,44946,14466
STAMFORD,64987,16932
TORRINGTON,23063,14351
WATERBURY,51694,16906
WILLIMANTIC,40456,18880
