city,avgCoveredCharges,averagePayments
BRIDGEPORT,26500,9130
BRISTOL,17978,6409
DANBURY,18765,8030
DERBY,23340,7771
FARMINGTON,17452,11310
GREENWICH,28286,7328
HARTFORD,20212,9118
MANCHESTER,16738,6584
MERIDEN,19329,7216
MIDDLETOWN,25648,7110
MILFORD,15524,6694
NEW BRITAIN,19690,7581
NEW HAVEN,31661,9476
NEW LONDON,13211,7030
NEW MILFORD,22418,7303
NORWALK,31378,8266
NORWICH,14590,7111
PUTNAM,10746,6673
ROCKVILLE,15888,6938
SHARON,15901,9070
STAFFORD SPRING,19303,6494
STAMFORD,31292,8082
TORRINGTON,10147,6632
WALLINGFORD,5987,6382
WATERBURY,21458,8112
WEST HARTFORD,9606,6642
WILLIMANTIC,14088,9247
