city,avgCoveredCharges,averagePayments
BRIDGEPORT,28811,9007
BRISTOL,19562,6641
DANBURY,17864,8025
DERBY,26284,7899
FARMINGTON,20611,11889
GREENWICH,27373,7423
HARTFORD,24131,9026
MANCHESTER,16295,6765
MERIDEN,18236,6872
MIDDLETOWN,27010,7060
MILFORD,20621,6643
NEW BRITAIN,21772,7686
NEW HAVEN,30632,9618
NEW LONDON,15646,7144
NEW MILFORD,22078,7200
NORWALK,29859,8073
NORWICH,14399,6840
PUTNAM,9893,6515
ROCKVILLE,16900,6628
SHARON,18809,9415
STAFFORD SPRING,17734,6493
STAMFORD,34168,8313
TORRINGTON,10933,6774
WALLINGFORD,5145,6420
WATERBURY,20223,8018
WILLIMANTIC,14751,9067
