city,avgCoveredCharges,averagePayments
BRIDGEPORT,44363,15488
BRISTOL,36378,10436
DANBURY,32663,14924
DERBY,33979,11959
FARMINGTON,31313,19506
GREENWICH,50563,12374
HARTFORD,32630,14726
MANCHESTER,25614,10575
MERIDEN,26975,11317
MIDDLETOWN,41290,11568
MILFORD,24868,11028
NEW BRITAIN,29348,12243
NEW HAVEN,58777,17927
NEW LONDON,22293,11314
NEW MILFORD,42286,13374
NORWALK,42617,13916
NORWICH,21563,11176
PUTNAM,11285,10331
STAFFORD SPRING,26901,10720
STAMFORD,57864,13691
TORRINGTON,19986,11024
WATERBURY,30051,13014
WILLIMANTIC,24899,14682
