city,avgCoveredCharges,averagePayments
BRIDGEPORT,41761,13221
BRISTOL,26244,9225
DANBURY,22942,11180
DERBY,37830,11247
FARMINGTON,24833,15979
GREENWICH,38831,10494
HARTFORD,31572,13041
MANCHESTER,26160,9570
MERIDEN,28299,9932
MIDDLETOWN,35730,10388
MILFORD,21333,8953
NEW BRITAIN,27441,11159
NEW HAVEN,48158,13736
NEW LONDON,21479,10207
NEW MILFORD,38165,10485
NORWALK,44520,12322
NORWICH,20459,9926
PUTNAM,11941,8873
ROCKVILLE,24500,9633
SHARON,23088,13246
STAFFORD SPRING,31306,10244
STAMFORD,46631,11811
TORRINGTON,14914,10050
WATERBURY,32287,11988
WILLIMANTIC,18183,12355
