city,avgCoveredCharges,averagePayments
ADRIAN,16735,4792
ALMA,9732,7134
ALPENA,19065,5786
ANN ARBOR,15378,7453
BATTLE CREEK,11351,5082
BAY CITY,12049,4735
BIG RAPIDS,6886,5390
CADILLAC,13163,4809
CHELSEA,10732,5096
CLARE,8108,4416
CLINTON TOWNSHI,10592,5249
COLDWATER,13080,5186
COMMERCE TOWNSH,16758,6014
DEARBORN,14182,6049
DETROIT,13092,7518
EAST CHINA,13005,4831
ESCANABA,11784,5578
FARMINGTON HILL,8894,6667
FLINT,13079,6977
FREMONT,10330,5276
GARDEN CITY,9823,6141
GRAND BLANC,15347,6564
GRAND RAPIDS,10061,6304
GRAYLING,11950,5414
GREENVILLE,11194,5020
GROSSE POINTE,11095,5178
HANCOCK,7303,6010
HASTINGS,13203,5040
HILLSDALE,9809,5205
HOLLAND,13086,4986
HOWELL,12731,5819
IRON MOUNTAIN,12066,5300
JACKSON,17450,4887
KALAMAZOO,16861,6226
LANSING,19451,6026
LAPEER,14750,4855
LIVONIA,11390,4802
LUDINGTON,15800,6743
MARQUETTE,9322,5873
MARSHALL,16149,4900
MIDLAND,13755,5819
MONROE,12322,5213
MOUNT CLEMENS,10341,5599
MOUNT PLEASANT,11552,4650
MUSKEGON,10194,5247
OWOSSO,18318,5099
PETOSKEY,10454,5493
PONTIAC,11588,6912
PORT HURON,12030,4825
ROCHESTER,15079,5003
ROYAL OAK,17431,6440
SAGINAW,14316,5280
SAULT SAINTE MA,11749,6463
SOUTHFIELD,13733,6252
ST JOSEPH,10454,5371
STURGIS,7975,5705
TAWAS CITY,4937,4994
TAYLOR,12326,5191
TRAVERSE CITY,15377,5938
TRENTON,12781,5537
TROY,14319,5111
W BLOOMFIELD,15232,4678
WARREN,11582,5572
WATERVLIET,11396,5943
WAYNE,11471,5294
WEST BRANCH,7971,4930
WYANDOTTE,9304,5103
WYOMING,12406,6067
