city,avgCoveredCharges,averagePayments
ADRIAN,29299,10035
ALMA,10864,8935
ALPENA,27972,12016
ANN ARBOR,43549,16891
BAD AXE,7063,8436
BATTLE CREEK,16686,9929
BAY CITY,31089,10294
CADILLAC,13207,8777
CLARE,16675,9830
CLINTON TOWNSHI,24462,11335
COLDWATER,16696,9969
COMMERCE TOWNSH,29475,11683
DEARBORN,33473,12973
DETROIT,36874,17117
FARMINGTON HILL,26058,14788
FLINT,49057,16335
GARDEN CITY,27172,12559
GRAND BLANC,32481,13590
GRAND RAPIDS,22845,13633
GRAYLING,13019,9213
GROSSE POINTE,24419,10029
HANCOCK,13885,10839
HASTINGS,16595,9798
HILLSDALE,15152,9997
HOLLAND,17266,9705
HOWELL,9988,8838
IRON MOUNTAIN,26055,10453
JACKSON,34769,10921
KALAMAZOO,32010,13412
LANSING,34689,12990
LAPEER,34385,10137
LIVONIA,20879,9527
MARQUETTE,19426,12689
MARSHALL,25674,8691
MIDLAND,30239,12187
MONROE,24354,9552
MOUNT CLEMENS,29413,12387
MOUNT PLEASANT,18092,7999
MUSKEGON,19893,11865
OWOSSO,23748,8349
PETOSKEY,21487,12241
PONTIAC,31725,16178
PORT HURON,21531,10290
ROCHESTER,33800,10804
ROYAL OAK,46275,15047
SAGINAW,37938,11988
SAULT SAINTE MA,17184,13819
SOUTHFIELD,34935,14099
ST JOSEPH,23587,12201
TAYLOR,32800,9737
TRAVERSE CITY,33895,12913
TRENTON,32338,10611
TROY,42467,11714
W BLOOMFIELD,31487,9849
WARREN,32624,11967
WAYNE,25314,11495
WYANDOTTE,25052,10757
WYOMING,25683,12344
