city,avgCoveredCharges,averagePayments
ADRIAN,20346,6486
ALMA,12826,8562
ALPENA,17383,7151
ANN ARBOR,27952,9772
BATTLE CREEK,12914,6443
BAY CITY,27237,6821
CADILLAC,12309,6085
CLINTON TOWNSHI,15819,7430
COLDWATER,15293,7791
COMMERCE TOWNSH,21393,8237
DEARBORN,23751,8712
DETROIT,21452,10826
FARMINGTON HILL,19578,9485
FLINT,35456,9656
GARDEN CITY,18263,8884
GRAND BLANC,22235,8874
GRAND RAPIDS,16421,8639
GRAYLING,11006,6715
GROSSE POINTE,19532,6340
IRON MOUNTAIN,15577,6650
JACKSON,25964,7296
KALAMAZOO,22207,8874
LANSING,24078,8415
LAPEER,15347,6278
LIVONIA,15500,6417
MARQUETTE,13738,8481
MIDLAND,19310,7919
MONROE,15679,6418
MOUNT CLEMENS,15031,7841
MUSKEGON,13917,7348
PETOSKEY,18172,7758
PONTIAC,25407,9192
PORT HURON,18590,6905
ROYAL OAK,27597,8783
SAGINAW,22857,7631
SAULT SAINTE MA,11990,8830
SOUTHFIELD,21976,8852
ST JOSEPH,13135,7857
STURGIS,8367,6966
TAYLOR,19612,6794
TRAVERSE CITY,24916,8371
TRENTON,23982,6620
TROY,30081,7339
W BLOOMFIELD,19365,6238
WARREN,24652,7663
WAYNE,25964,7325
WYANDOTTE,15973,6870
WYOMING,19608,8323
