city,avgCoveredCharges,averagePayments
ADRIAN,17263,5668
ALMA,11643,8310
ALPENA,20475,7055
ANN ARBOR,18862,8468
BAD AXE,6737,6301
BATTLE CREEK,12308,6274
BAY CITY,16912,5812
CADILLAC,11640,5717
CHELSEA,10245,6228
CLINTON TOWNSHI,13515,6303
COMMERCE TOWNSH,17780,6954
DEARBORN,18990,7443
DETROIT,17086,9363
FARMINGTON HILL,14322,8687
FLINT,19248,8061
FREMONT,13866,6594
GARDEN CITY,12608,7571
GRAND BLANC,18329,7977
GRAND RAPIDS,12618,7571
GRAYLING,10935,6104
GREENVILLE,10717,7859
GROSSE POINTE,14001,6227
HILLSDALE,13013,6480
HOLLAND,13811,6253
HOWELL,16094,6304
IRON MOUNTAIN,12564,6121
JACKSON,24195,5981
KALAMAZOO,18229,7365
LANSING,20971,7398
LAPEER,18418,5810
LIVONIA,12864,5909
LUDINGTON,11217,6699
MARQUETTE,14494,7299
MARSHALL,16468,5542
MIDLAND,15494,6855
MONROE,14911,6172
MOUNT CLEMENS,11962,6658
MUSKEGON,12874,6530
OWOSSO,27450,6206
PETOSKEY,18225,6718
PONTIAC,14229,8116
PORT HURON,14595,5797
ROCHESTER,17174,6190
ROYAL OAK,20848,7499
SAGINAW,17829,6542
SAULT SAINTE MA,10301,7968
SOUTHFIELD,16516,7438
ST JOSEPH,8976,6095
TAWAS CITY,6237,5757
TAYLOR,17484,6327
THREE RIVERS,11290,6347
TRAVERSE CITY,21189,7082
TRENTON,17181,6794
TROY,21132,6593
W BLOOMFIELD,17638,5710
WARREN,18121,6844
WAYNE,15043,6384
WEST BRANCH,8381,5480
WYANDOTTE,13204,6368
WYOMING,13196,7482
