city,avgCoveredCharges,averagePayments
ADRIAN,14636,4626
ALMA,9197,6354
ANN ARBOR,21077,7946
BATTLE CREEK,13829,4982
BAY CITY,16576,4701
CADILLAC,10458,4377
CARSON CITY,10207,5848
CLINTON TOWNSHI,13519,5252
COMMERCE TOWNSH,13664,5408
DEARBORN,17910,6128
DETROIT,18925,7555
FARMINGTON HILL,12315,6542
FLINT,15619,6429
GARDEN CITY,10799,5781
GRAND BLANC,18099,6241
GRAND RAPIDS,12030,6054
GROSSE POINTE,13165,4999
HASTINGS,8271,4596
HOLLAND,11212,5032
IRON MOUNTAIN,12410,5013
JACKSON,17996,4730
KALAMAZOO,15913,6065
LANSING,22829,6327
LAPEER,16776,4544
LIVONIA,12652,4726
MARQUETTE,7580,5666
MIDLAND,13706,5472
MONROE,11460,4514
MOUNT CLEMENS,12709,5669
MUSKEGON,11169,4891
PETOSKEY,13901,5468
PONTIAC,15210,6013
PORT HURON,11021,4717
ROCHESTER,14399,4832
ROYAL OAK,17876,6104
SAGINAW,17532,5403
SAULT SAINTE MA,13773,6442
SOUTHFIELD,14955,6030
ST JOSEPH,10228,4987
TAYLOR,13777,5063
TRAVERSE CITY,12731,6196
TRENTON,15309,5193
TROY,18769,5636
W BLOOMFIELD,13970,4237
WARREN,17226,6062
WAYNE,16497,5264
WEST BRANCH,8043,4942
WYANDOTTE,12850,5091
