city,avgCoveredCharges,averagePayments
ADRIAN,23552,6979
ALMA,15957,10475
ALPENA,23545,8455
ANN ARBOR,26286,9957
BATTLE CREEK,14136,7725
BAY CITY,22082,7038
BIG RAPIDS,8978,7939
CADILLAC,16890,6885
CHELSEA,12454,7614
CLINTON TOWNSHI,14582,7677
COMMERCE TOWNSH,24712,8208
DEARBORN,23560,9206
DETROIT,25847,11523
FARMINGTON HILL,17861,9899
FLINT,19475,9548
GARDEN CITY,22406,9285
GRAND BLANC,19735,9523
GRAND RAPIDS,17874,9487
GRAYLING,16215,7546
GREENVILLE,12873,7817
GROSSE POINTE,17988,7512
HASTINGS,18594,7420
HOLLAND,16592,7606
HOWELL,15860,7981
JACKSON,25889,7589
KALAMAZOO,23040,9196
LANSING,27987,9327
LAPEER,22115,6955
LIVONIA,17589,7146
MARQUETTE,11770,8823
MIDLAND,17918,8364
MONROE,21280,7638
MOUNT CLEMENS,15375,8219
MOUNT PLEASANT,17175,6629
MUSKEGON,16832,7963
OWOSSO,28351,7238
PETOSKEY,22978,8162
PONTIAC,22098,10699
PORT HURON,19847,7148
ROCHESTER,39859,7994
ROYAL OAK,31005,9759
SAGINAW,21941,7903
SAULT SAINTE MA,11938,9689
SOUTHFIELD,23724,9193
ST JOSEPH,14011,7746
TRAVERSE CITY,28369,8754
TRENTON,26380,8839
TROY,32765,9115
W BLOOMFIELD,23085,7181
WARREN,30131,8261
WAYNE,20546,7928
WYANDOTTE,23825,7867
WYOMING,20568,9979
