city,avgCoveredCharges,averagePayments
ADRIAN,27536,8322
ALMA,17610,11775
ALPENA,24830,10099
ANN ARBOR,29407,11558
BAD AXE,8319,8581
BATTLE CREEK,18998,8853
BAY CITY,23449,8107
BIG RAPIDS,9859,8641
CADILLAC,14944,7991
CHELSEA,16941,8356
CLARE,21849,8496
CLINTON TOWNSHI,17189,8967
COLDWATER,21011,8615
COMMERCE TOWNSH,29898,10551
DEARBORN,28738,10892
DETROIT,26613,13481
ESCANABA,25735,9641
FARMINGTON HILL,18767,11909
FLINT,28833,11999
FREMONT,14950,8792
GARDEN CITY,18499,10599
GRAND BLANC,25870,11251
GRAND RAPIDS,18256,10818
GRAYLING,16726,8256
GREENVILLE,16228,8886
GROSSE POINTE,19742,8864
HASTINGS,20757,8833
HILLSDALE,20362,9028
HOLLAND,24227,8989
HOWELL,16838,9403
IRON MOUNTAIN,21886,8414
JACKSON,27631,8596
KALAMAZOO,26795,10909
LANSING,34247,10934
LAPEER,24144,8610
LIVONIA,20956,8402
LUDINGTON,28838,9852
MARQUETTE,15779,10244
MARSHALL,23648,8048
MIDLAND,20741,9626
MONROE,23131,9003
MOUNT CLEMENS,17026,9704
MOUNT PLEASANT,16388,7454
MUSKEGON,13822,9121
OWOSSO,25159,8527
PETOSKEY,17290,9292
PONTIAC,18666,11692
PORT HURON,21157,8452
ROCHESTER,36026,9036
ROYAL OAK,33048,11002
SAGINAW,33195,9599
SAULT SAINTE MA,22038,11499
SOUTHFIELD,28249,10914
ST JOSEPH,15509,8918
STURGIS,13433,8960
TAWAS CITY,9525,8671
TAYLOR,26620,8847
THREE RIVERS,16828,9082
TRAVERSE CITY,30036,10330
TRENTON,30020,9898
TROY,30495,9048
W BLOOMFIELD,30490,8442
WARREN,26033,9956
WAYNE,24666,9405
WEST BRANCH,9750,8462
WYANDOTTE,26085,9309
WYOMING,14499,9791
