city,avgCoveredCharges,averagePayments
ADRIAN,23175,7305
ALPENA,22337,8822
ANN ARBOR,26212,9419
BATTLE CREEK,16608,8030
BAY CITY,22241,7440
BIG RAPIDS,10555,7836
CADILLAC,13544,7671
CARSON CITY,10708,9496
CHELSEA,10802,7752
CLINTON TOWNSHI,18234,7918
COLDWATER,17621,7904
COMMERCE TOWNSH,26277,8322
DEARBORN,25500,9346
DETROIT,25021,11224
EAST CHINA,18645,7018
ESCANABA,17626,8656
FARMINGTON HILL,20103,10662
FLINT,28200,10161
FREMONT,14661,8087
GRAND BLANC,25298,9929
GRAND HAVEN,15883,7142
GRAND RAPIDS,16410,9501
GRAYLING,13887,8130
GROSSE POINTE,15462,7697
HILLSDALE,20957,8700
HOLLAND,21783,7691
HOWELL,19036,8619
IRON MOUNTAIN,28443,7498
JACKSON,25148,7694
KALAMAZOO,24098,9492
LANSING,36128,10038
LAPEER,26318,7518
LIVONIA,16654,7459
LUDINGTON,34904,11036
MARQUETTE,12905,9165
MARSHALL,27532,7390
MIDLAND,20275,8703
MONROE,19855,7903
MOUNT CLEMENS,15644,8491
MUSKEGON,12785,8332
OWOSSO,20889,7912
PETOSKEY,18005,8473
PONTIAC,19495,10764
PORT HURON,22282,7341
ROCHESTER,40504,8243
ROYAL OAK,41072,9995
SAGINAW,26999,8316
SOUTHFIELD,27344,9567
ST JOSEPH,18045,8939
TAWAS CITY,9831,7808
TAYLOR,27684,7921
TRAVERSE CITY,29037,9177
TROY,40018,8590
W BLOOMFIELD,34860,7708
WARREN,24189,8781
WAYNE,19516,8234
WYANDOTTE,19953,8156
WYOMING,17920,9374
