city,avgCoveredCharges,averagePayments
ADRIAN,16461,4102
ALMA,8810,6280
ALPENA,14090,4971
ANN ARBOR,17554,6897
BAD AXE,7491,4938
BATTLE CREEK,13116,4486
BAY CITY,14458,4130
BIG RAPIDS,5383,4615
CADILLAC,12541,4221
CARSON CITY,11752,5308
CHELSEA,8152,4272
CLARE,10594,4000
CLINTON TOWNSHI,10645,4648
COLDWATER,10753,4781
COMMERCE TOWNSH,14960,4802
DEARBORN,14274,5187
DETROIT,14746,6665
EAST CHINA,9890,4027
ESCANABA,18924,4933
FARMINGTON HILL,10583,5970
FLINT,13154,5599
FREMONT,11136,4649
GARDEN CITY,10188,5305
GAYLORD,12751,4838
GRAND BLANC,16449,5608
GRAND RAPIDS,11747,5547
GRAYLING,11500,4610
GREENVILLE,11618,4943
GROSSE POINTE,10706,4404
HANCOCK,9045,5311
HASTINGS,9039,4320
HILLSDALE,8734,4518
HOLLAND,13925,4464
HOWELL,12612,4853
IRON MOUNTAIN,10415,4199
JACKSON,21862,4285
KALAMAZOO,15664,5432
LANSING,18409,5222
LAPEER,14872,4158
LIVONIA,10560,4256
LUDINGTON,13702,4735
MARQUETTE,9781,5046
MARSHALL,13629,4279
MIDLAND,12924,4932
MONROE,12336,4338
MOUNT CLEMENS,10257,4888
MOUNT PLEASANT,12943,4012
MUSKEGON,10379,4591
OWOSSO,15833,4434
PETOSKEY,11688,4745
PONTIAC,13302,5769
PORT HURON,12183,4150
ROCHESTER,15192,4359
ROYAL OAK,16139,5415
SAGINAW,14917,4633
SAULT SAINTE MA,10765,5589
SOUTHFIELD,14770,5465
ST JOSEPH,9423,4586
STURGIS,6383,4919
TAWAS CITY,6702,4366
TAYLOR,14562,4543
THREE RIVERS,12538,4707
TRAVERSE CITY,15208,5106
TRENTON,15178,4892
TROY,15764,4527
W BLOOMFIELD,14375,3886
WARREN,14585,4852
WAYNE,15522,4683
WEST BRANCH,6514,4290
WYANDOTTE,10293,4529
WYOMING,14122,5169
ZEELAND,13268,4938
